Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2017,2017,2017,4,0,1,Import,398,Kazakhstan,KAZ,0,World,WLD,,,,,,,,6810,"Cement, concrete or artificial stone; whether or not reinforced, articles thereof",8,Weight in kilograms,166347770,,,,166347770,,26579394,,,0
H5,2017,2017,2017,4,0,1,Import,400,Jordan,JOR,0,World,WLD,,,,,,,,6810,"Cement, concrete or artificial stone; whether or not reinforced, articles thereof",8,Weight in kilograms,4263466,,,,4263466,,2597823,,,0
H5,2017,2017,2017,4,0,1,Import,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,6810,"Cement, concrete or artificial stone; whether or not reinforced, articles thereof",8,Weight in kilograms,120841471,,,,120841471,,65016793,,,6
H5,2017,2017,2017,4,0,1,Import,414,Kuwait,KWT,0,World,WLD,,,,,,,,6810,"Cement, concrete or artificial stone; whether or not reinforced, articles thereof",8,Weight in kilograms,40041786,,,,40041786,,13157514,,,0
H5,2017,2017,2017,4,0,1,Import,417,Kyrgyzstan,KGZ,0,World,WLD,,,,,,,,6810,"Cement, concrete or artificial stone; whether or not reinforced, articles thereof",8,Weight in kilograms,5822155,,,,5822155,,814939,,,0
H5,2017,2017,2017,4,0,1,Import,418,Lao People's Dem. Rep.,LAO,0,World,WLD,,,,,,,,6810,"Cement, concrete or artificial stone; whether or not reinforced, articles thereof",8,Weight in kilograms,11020105,,,,11020105,,6979935,,,6
H5,2017,2017,2017,4,0,1,Import,422,Lebanon,LBN,0,World,WLD,,,,,,,,6810,"Cement, concrete or artificial stone; whether or not reinforced, articles thereof",8,Weight in kilograms,6980963,,,,6980963,,5363815,,,0
H5,2017,2017,2017,4,0,1,Import,426,Lesotho,LSO,0,World,WLD,,,,,,,,6810,"Cement, concrete or artificial stone; whether or not reinforced, articles thereof",8,Weight in kilograms,21364263,,,,21364263,,3468599,,,0
H5,2017,2017,2017,4,0,1,Import,428,Latvia,LVA,0,World,WLD,,,,,,,,6810,"Cement, concrete or artificial stone; whether or not reinforced, articles thereof",8,Weight in kilograms,193223054,,,,193223054,,25198247,,,0
H5,2017,2017,2017,4,0,1,Import,440,Lithuania,LTU,0,World,WLD,,,,,,,,6810,"Cement, concrete or artificial stone; whether or not reinforced, articles thereof",8,Weight in kilograms,188600668,,,,188600668,,19291773,,,0
H5,2017,2017,2017,4,0,1,Import,442,Luxembourg,LUX,0,World,WLD,,,,,,,,6810,"Cement, concrete or artificial stone; whether or not reinforced, articles thereof",8,Weight in kilograms,360102233,,,,360102233,,75792685,,,0
H5,2017,2017,2017,4,0,1,Import,450,Madagascar,MDG,0,World,WLD,,,,,,,,6810,"Cement, concrete or artificial stone; whether or not reinforced, articles thereof",8,Weight in kilograms,105018,,,,106699,,112480,,,0
H5,2017,2017,2017,4,0,1,Import,458,Malaysia,MYS,0,World,WLD,,,,,,,,6810,"Cement, concrete or artificial stone; whether or not reinforced, articles thereof",8,Weight in kilograms,45080358,,,,45080358,,17436800,,,0
H5,2017,2017,2017,4,0,1,Import,462,Maldives,MDV,0,World,WLD,,,,,,,,6810,"Cement, concrete or artificial stone; whether or not reinforced, articles thereof",8,Weight in kilograms,10370354,,,,10370354,,17240264,,,6
H5,2017,2017,2017,4,0,1,Import,470,Malta,MLT,0,World,WLD,,,,,,,,6810,"Cement, concrete or artificial stone; whether or not reinforced, articles thereof",8,Weight in kilograms,1961300,,,,1961300,,1726798,,,0
H5,2017,2017,2017,4,0,1,Import,480,Mauritius,MUS,0,World,WLD,,,,,,,,6810,"Cement, concrete or artificial stone; whether or not reinforced, articles thereof",8,Weight in kilograms,2841753,,,,2841753,,3015134,,,0
H5,2017,2017,2017,4,0,1,Import,490,"Other Asia, nes",,0,World,WLD,,,,,,,,6810,"Cement, concrete or artificial stone; whether or not reinforced, articles thereof",8,Weight in kilograms,65385846,,,,65385846,,18017854,,,0
H5,2017,2017,2017,4,0,1,Import,496,Mongolia,MNG,0,World,WLD,,,,,,,,6810,"Cement, concrete or artificial stone; whether or not reinforced, articles thereof",8,Weight in kilograms,25527772,,,,25527772,,3556412,,,0
H5,2017,2017,2017,4,0,1,Import,499,Montenegro,MNE,0,World,WLD,,,,,,,,6810,"Cement, concrete or artificial stone; whether or not reinforced, articles thereof",8,Weight in kilograms,61209667,,,,61209667,,9213736,,,0
H5,2017,2017,2017,4,0,1,Import,504,Morocco,MAR,0,World,WLD,,,,,,,,6810,"Cement, concrete or artificial stone; whether or not reinforced, articles thereof",8,Weight in kilograms,21435309,,,,21435309,,11814525,,,0
H5,2017,2017,2017,4,0,1,Import,512,Oman,OMN,0,World,WLD,,,,,,,,6810,"Cement, concrete or artificial stone; whether or not reinforced, articles thereof",8,Weight in kilograms,102500702,,,,102500702,,20417121,,,0
H5,2017,2017,2017,4,0,1,Import,516,Namibia,NAM,0,World,WLD,,,,,,,,6810,"Cement, concrete or artificial stone; whether or not reinforced, articles thereof",8,Weight in kilograms,3980916,,,,3980916,,1724667,,,0
H5,2017,2017,2017,4,0,1,Import,528,Netherlands,NLD,0,World,WLD,,,,,,,,6810,"Cement, concrete or artificial stone; whether or not reinforced, articles thereof",8,Weight in kilograms,1374860346,,,,1374860346,,432674834,,,0
H5,2017,2017,2017,4,0,1,Import,554,New Zealand,NZL,0,World,WLD,,,,,,,,6810,"Cement, concrete or artificial stone; whether or not reinforced, articles thereof",8,Weight in kilograms,37511643,,,,37511643,,23599655,,,6
H5,2017,2017,2017,4,0,1,Import,558,Nicaragua,NIC,0,World,WLD,,,,,,,,6810,"Cement, concrete or artificial stone; whether or not reinforced, articles thereof",8,Weight in kilograms,14641636,,,,14641636,,6413711,,,0
H5,2017,2017,2017,4,0,1,Import,579,Norway,NOR,0,World,WLD,,,,,,,,6810,"Cement, concrete or artificial stone; whether or not reinforced, articles thereof",8,Weight in kilograms,351139873,,,,351139873,,137333647,,,0
H5,2017,2017,2017,4,0,1,Import,586,Pakistan,PAK,0,World,WLD,,,,,,,,6810,"Cement, concrete or artificial stone; whether or not reinforced, articles thereof",8,Weight in kilograms,1292661,,,,1292661,,3281072,,,6
H5,2017,2017,2017,4,0,1,Import,600,Paraguay,PRY,0,World,WLD,,,,,,,,6810,"Cement, concrete or artificial stone; whether or not reinforced, articles thereof",8,Weight in kilograms,6103144,,,,6103144,,1916562,,,0
H5,2017,2017,2017,4,0,1,Import,604,Peru,PER,0,World,WLD,,,,,,,,6810,"Cement, concrete or artificial stone; whether or not reinforced, articles thereof",8,Weight in kilograms,7246916,,,,7246916,,3122160,,,0
H5,2017,2017,2017,4,0,1,Import,616,Poland,POL,0,World,WLD,,,,,,,,6810,"Cement, concrete or artificial stone; whether or not reinforced, articles thereof",8,Weight in kilograms,133609180,,,,133609180,,36091619,,,6
H5,2017,2017,2017,4,0,1,Import,620,Portugal,PRT,0,World,WLD,,,,,,,,6810,"Cement, concrete or artificial stone; whether or not reinforced, articles thereof",8,Weight in kilograms,21476890,,,,21476890,,30259390,,,6
H5,2017,2017,2017,4,0,1,Import,642,Romania,ROU,0,World,WLD,,,,,,,,6810,"Cement, concrete or artificial stone; whether or not reinforced, articles thereof",8,Weight in kilograms,77401853,,,,77401853,,19543478,,,0
H5,2017,2017,2017,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,6810,"Cement, concrete or artificial stone; whether or not reinforced, articles thereof",8,Weight in kilograms,1358640738,,,,1358640738,,124093846,,,6
H5,2017,2017,2017,4,0,1,Import,688,Serbia,SRB,0,World,WLD,,,,,,,,6810,"Cement, concrete or artificial stone; whether or not reinforced, articles thereof",8,Weight in kilograms,78494991,,,,78494991,,12647822,,,0
H5,2017,2017,2017,4,0,1,Import,699,India,IND,0,World,WLD,,,,,,,,6810,"Cement, concrete or artificial stone; whether or not reinforced, articles thereof",8,Weight in kilograms,2852023,,,,2852023,,4510816,,,0
H5,2017,2017,2017,4,0,1,Import,703,Slovakia,SVK,0,World,WLD,,,,,,,,6810,"Cement, concrete or artificial stone; whether or not reinforced, articles thereof",8,Weight in kilograms,420388055,,,,420388055,,66541047,,,6
H5,2017,2017,2017,4,0,1,Import,705,Slovenia,SVN,0,World,WLD,,,,,,,,6810,"Cement, concrete or artificial stone; whether or not reinforced, articles thereof",8,Weight in kilograms,88374412,,,,88374412,,19473470,,,0
H5,2017,2017,2017,4,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,6810,"Cement, concrete or artificial stone; whether or not reinforced, articles thereof",8,Weight in kilograms,56748594,,,,56748594,,25203426,,,0
H5,2017,2017,2017,4,0,1,Import,724,Spain,ESP,0,World,WLD,,,,,,,,6810,"Cement, concrete or artificial stone; whether or not reinforced, articles thereof",8,Weight in kilograms,67648007,,,,,,54506066,,,6
H5,2017,2017,2017,4,0,1,Import,729,Sudan,SDN,0,World,WLD,,,,,,,,6810,"Cement, concrete or artificial stone; whether or not reinforced, articles thereof",8,Weight in kilograms,744679,,,,744679,,517993,,,6
H5,2017,2017,2017,4,0,1,Import,748,Eswatini,SWZ,0,World,WLD,,,,,,,,6810,"Cement, concrete or artificial stone; whether or not reinforced, articles thereof",8,Weight in kilograms,7758050,,,,7758050,,1467210,,,0
H5,2017,2017,2017,4,0,1,Import,752,Sweden,SWE,0,World,WLD,,,,,,,,6810,"Cement, concrete or artificial stone; whether or not reinforced, articles thereof",8,Weight in kilograms,464142036,,,,464142036,,174656272,,,6
H5,2017,2017,2017,4,0,1,Import,757,Switzerland,CHE,0,World,WLD,,,,,,,,6810,"Cement, concrete or artificial stone; whether or not reinforced, articles thereof",8,Weight in kilograms,853127410,,,,853127410,,232799172,,,6
H5,2017,2017,2017,4,0,1,Import,764,Thailand,THA,0,World,WLD,,,,,,,,6810,"Cement, concrete or artificial stone; whether or not reinforced, articles thereof",8,Weight in kilograms,20641261,,,,20641261,,21226840,,,6
H5,2017,2017,2017,4,0,1,Import,792,Turkey,TUR,0,World,WLD,,,,,,,,6810,"Cement, concrete or artificial stone; whether or not reinforced, articles thereof",8,Weight in kilograms,17933623,,,,17933623,,23947110,,,0
H5,2017,2017,2017,4,0,1,Import,807,North Macedonia,MKD,0,World,WLD,,,,,,,,6810,"Cement, concrete or artificial stone; whether or not reinforced, articles thereof",8,Weight in kilograms,30659812,,,,30659812,,3920889,,,6
H5,2017,2017,2017,4,0,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,6810,"Cement, concrete or artificial stone; whether or not reinforced, articles thereof",8,Weight in kilograms,903583068,,,,,,420289622,,,6
H5,2017,2017,2017,4,0,1,Import,834,United Rep. of Tanzania,TZA,0,World,WLD,,,,,,,,6810,"Cement, concrete or artificial stone; whether or not reinforced, articles thereof",8,Weight in kilograms,996239,,,,996239,,875243,,,0
H5,2017,2017,2017,4,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,6810,"Cement, concrete or artificial stone; whether or not reinforced, articles thereof",8,Weight in kilograms,2083259356,,,,,,2142268208,,,6
H5,2017,2017,2017,4,0,1,Import,858,Uruguay,URY,0,World,WLD,,,,,,,,6810,"Cement, concrete or artificial stone; whether or not reinforced, articles thereof",8,Weight in kilograms,12551973,,,,12551973,,4402268,,,0
H5,2017,2017,2017,4,0,1,Import,894,Zambia,ZMB,0,World,WLD,,,,,,,,6810,"Cement, concrete or artificial stone; whether or not reinforced, articles thereof",8,Weight in kilograms,1773884,,,,1773884,,1073860,,,0
H5,2017,2017,2017,2,0,1,Import,8,Albania,ALB,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,0,,198248835,,,0
H5,2017,2017,2017,2,0,1,Import,12,Algeria,DZA,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,0,,2412974798,,,4
H5,2017,2017,2017,2,0,1,Import,20,Andorra,AND,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,0,,3553256,,,4
H5,2017,2017,2017,2,0,1,Import,36,Australia,AUS,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,0,,1009604224,,,0
H5,2017,2017,2017,2,0,1,Import,40,Austria,AUT,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,0,,4466854724,,,4
H5,2017,2017,2017,2,0,1,Import,48,Bahrain,BHR,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,0,,353570682,,,4
H5,2017,2017,2017,2,0,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,,,81125410,,,4
H5,2017,2017,2017,2,0,1,Import,56,Belgium,BEL,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,,,12942536337,,,4
H5,2017,2017,2017,2,0,1,Import,60,Bermuda,BMU,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,0,,1278727,,,4
H5,2017,2017,2017,2,0,1,Import,68,Bolivia (Plurinational State of),BOL,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,,,428704652,,,4
H5,2017,2017,2017,2,0,1,Import,70,Bosnia Herzegovina,BIH,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,,,322394236,,,4
H5,2017,2017,2017,2,0,1,Import,76,Brazil,BRA,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,0,,1924991195,,,0
H5,2017,2017,2017,2,0,1,Import,96,Brunei Darussalam,BRN,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,0,,113515662,,,4
H5,2017,2017,2017,2,0,1,Import,100,Bulgaria,BGR,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,,,1158141344,,,4
H5,2017,2017,2017,2,0,1,Import,104,Myanmar,MMR,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,0,,884633056,,,4
H5,2017,2017,2017,2,0,1,Import,112,Belarus,BLR,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,,,1559383000,,,4
H5,2017,2017,2017,2,0,1,Import,116,Cambodia,KHM,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,0,,211454472,,,4
H5,2017,2017,2017,2,0,1,Import,124,Canada,CAN,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,,,7168060869,,,0
H5,2017,2017,2017,2,0,1,Import,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,0,,802289702,,,4
H5,2017,2017,2017,2,0,1,Import,152,Chile,CHL,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,0,,1188826960,,,4
H5,2017,2017,2017,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,,,21475573590,,,4
H5,2017,2017,2017,2,0,1,Import,170,Colombia,COL,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,0,,1348346483,,,4
H5,2017,2017,2017,2,0,1,Import,188,Costa Rica,CRI,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,,,489971680,,,4
H5,2017,2017,2017,2,0,1,Import,191,Croatia,HRV,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,,,597914903,,,4
H5,2017,2017,2017,2,0,1,Import,196,Cyprus,CYP,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,,,118869089,,,4
H5,2017,2017,2017,2,0,1,Import,203,Czechia,CZE,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,,,5931936392,,,4
H5,2017,2017,2017,2,0,1,Import,208,Denmark,DNK,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,0,,1943515085,,,4
