Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2020,202006,June 2020,4,0,1,Imports,498,Rep. of Moldova,,0,World,,,,,,,,,6901,"Bricks, blocks, tiles and other ceramic goods of siliceous fossil meals (eg kieselguhr, tripolite or diatomite) or of similar siliceous earths",,,,,,,1740,,3919,,,0
HS,2020,202006,June 2020,4,0,1,Imports,498,Rep. of Moldova,,0,World,,,,,,,,,3918,"Floor coverings of plastics, self-adhesive or not, in rolls or tiles; wall or ceiling coverings of plastics, in rolls of a width not less than 45cm",,,,,,,158375,,320160,,,0
HS,2020,202001,January 2020,4,0,1,Imports,498,Rep. of Moldova,,0,World,,,,,,,,,3918,"Floor coverings of plastics, self-adhesive or not, in rolls or tiles; wall or ceiling coverings of plastics, in rolls of a width not less than 45cm",,,,,,,35330,,74965,,,0
HS,2020,202003,March 2020,4,0,1,Imports,498,Rep. of Moldova,,0,World,,,,,,,,,3918,"Floor coverings of plastics, self-adhesive or not, in rolls or tiles; wall or ceiling coverings of plastics, in rolls of a width not less than 45cm",,,,,,,129565,,196351,,,0
HS,2020,202007,July 2020,4,0,1,Imports,417,Kyrgyzstan,,0,World,,,,,,,,,2521,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement",,,,,,,99229000,,546774,,,0
HS,2020,202007,July 2020,4,0,1,Imports,417,Kyrgyzstan,,0,World,,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",,,,,,,7245550,,54113,,,0
HS,2020,202007,July 2020,4,0,1,Imports,417,Kyrgyzstan,,0,World,,,,,,,,,3918,"Floor coverings of plastics, self-adhesive or not, in rolls or tiles; wall or ceiling coverings of plastics, in rolls of a width not less than 45cm",,,,,,,62696,,92030,,,0
HS,2020,202007,July 2020,4,0,1,Imports,417,Kyrgyzstan,,0,World,,,,,,,,,7213,"Iron or non-alloy steel; bars and rods, hot-rolled, in irregularly wound coils",,,,,,,1465050,,622120,,,0
HS,2020,202008,August 2020,4,0,1,Imports,757,Switzerland,,0,World,,,,,,,,,6901,"Bricks, blocks, tiles and other ceramic goods of siliceous fossil meals (eg kieselguhr, tripolite or diatomite) or of similar siliceous earths",,,,,,,48498,,79039,,,0
HS,2020,202008,August 2020,4,0,1,Imports,757,Switzerland,,0,World,,,,,,,,,2521,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement",,,,,,,1056612,,79677,,,0
HS,2020,202007,July 2020,4,0,1,Imports,757,Switzerland,,0,World,,,,,,,,,2521,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement",,,,,,,1030700,,74115,,,0
HS,2020,202007,July 2020,4,0,1,Imports,757,Switzerland,,0,World,,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",,,,,,,633726628,,14482488,,,0
HS,2020,202007,July 2020,4,0,1,Imports,757,Switzerland,,0,World,,,,,,,,,3918,"Floor coverings of plastics, self-adhesive or not, in rolls or tiles; wall or ceiling coverings of plastics, in rolls of a width not less than 45cm",,,,,,,4241303,,9781135,,,0
HS,2020,202007,July 2020,4,0,1,Imports,757,Switzerland,,0,World,,,,,,,,,7213,"Iron or non-alloy steel; bars and rods, hot-rolled, in irregularly wound coils",,,,,,,27053607,,13957018,,,0
HS,2020,202007,July 2020,4,0,1,Imports,757,Switzerland,,0,World,,,,,,,,,6901,"Bricks, blocks, tiles and other ceramic goods of siliceous fossil meals (eg kieselguhr, tripolite or diatomite) or of similar siliceous earths",,,,,,,,,272993,,,0
HS,2020,202001,January 2020,4,0,1,Imports,372,Ireland,,0,World,,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",,,,,,,,,1482686,,,0
HS,2020,202007,July 2020,4,0,1,Imports,608,Philippines,,0,World,,,,,,,,,3918,"Floor coverings of plastics, self-adhesive or not, in rolls or tiles; wall or ceiling coverings of plastics, in rolls of a width not less than 45cm",,,,,,,2410557,,1507385,,,0
