old_date,Close_Copper_united kingdom,Close_Copper_united states,Close_MCX Aluminum Mini_india,Close_MCX Copper_india,Close_MCX Gold 1 Kg_india,Close_MCX Gold Guinea_india,Close_MCX Gold Mini_india,Close_MCX Gold Petal_india,Close_MCX Lead_india,Close_MCX Nickel_india,Close_MCX Silver Micro_india,Close_MCX Silver_india,Close_MCX Zinc_india,Close_Nickel_united kingdom,Close_Palladium_united states,Close_Platinum_united states,Close_Tin_united kingdom,Close_Xetra-Gold_euro zone,Close_Zinc_united kingdom,close_lme_daily (lme),United States of America_382430,United Kingdom_381010,United Kingdom_381512,United Kingdom_721730,United Kingdom_381519,United Kingdom_3810,United Kingdom_731450
2017-04-30,5724.138888888889,2222.6944444444443,124.5611111111111,369.4,29003.0,23490.61111111111,28998.777777777777,2939.8333333333335,143.83333333333334,624.3277777777778,41478.5,41466.77777777778,169.72222222222223,9670.138888888889,799.4111111111112,964.0805555555557,19905.13888888889,38.01944444444444,2637.1388888888887,2785.155555555555,9764700.0,1532956.0,29640638.0,3203340.0,8582268.0,3922611.0,1205064.0
2017-05-31,5625.928571428572,2136.845238095238,123.5119047619048,364.9333333333333,28416.761904761905,23329.761904761905,28429.190476190477,2889.809523809524,137.20714285714286,592.0047619047617,38975.90476190476,38891.57142857143,167.40952380952382,9196.190476190477,789.297619047619,931.9238095238096,20075.714285714286,36.210952380952385,2602.809523809524,2744.285714285714,19028638.0,1823026.0,38985130.0,4614187.0,2361134.0,4877923.0,1168442.0
2017-06-30,5746.215909090909,2153.465909090909,121.69772727272729,370.96818181818185,28809.727272727272,23563.772727272728,28752.0,2937.318181818182,138.27954545454543,578.0,39075.954545454544,39063.36363636364,166.38863636363638,8979.431818181818,853.3409090909091,933.7954545454545,19526.704545454544,36.065,2584.159090909091,2755.968181818182,18764408.0,1896275.0,21601641.0,2921278.0,6675770.0,5480554.0,832543.0
2017-07-31,6021.725,2291.6375,122.965,390.7575,28194.55,22717.85,28205.4,2838.35,146.75000000000003,614.81,37597.75,37531.35,179.76000000000002,9556.375,854.4950000000001,921.8225,20116.25,34.49750000000001,2789.4,2878.315,15815160.0,1918493.0,27049906.0,3667047.0,5603544.0,4354834.0,790297.0
2017-08-31,6524.3452380952385,2374.285714285714,129.4738095238095,417.6904761904762,29004.095238095237,23001.761904761905,28960.571428571428,2873.5238095238096,150.93571428571428,700.095238095238,38782.52380952381,38771.23809523809,191.25714285714287,10970.952380952382,911.9095238095238,978.1095238095236,20423.928571428572,34.93714285714285,2994.4523809523807,3091.2999999999997,14855692.0,5224386.0,25406245.0,2879825.0,4294187.0,7758676.0,975992.0
2017-09-30,6605.9125,2395.975,135.825,429.745,29856.2,23914.85,29864.85,2965.8,153.85000000000002,722.345,40567.15,40464.45,200.58499999999998,11245.375,931.8915000000003,968.0525,20663.875,35.4615,3096.525,3157.0249999999996,11998430.0,2479267.0,27892167.0,2603589.0,5788951.0,4842423.0,953900.0
2017-10-31,6862.357142857143,2510.464285714286,139.19285714285715,448.5357142857143,29539.714285714286,23684.380952380954,29507.904761904763,2951.0476190476193,163.0047619047619,742.195238095238,39712.09523809524,39692.80952380953,211.39999999999998,11464.761904761905,955.666666666667,926.9999999999998,20265.35714285714,35.047619047619044,3206.9761904761904,3254.3571428571427,12834648.0,2268595.0,36259861.0,2196733.0,3952859.0,4355346.0,946859.0
2017-11-30,6854.833333333333,2471.535714285714,136.59047619047618,443.9642857142857,29415.428571428572,23630.285714285714,29410.904761904763,2942.7619047619046,160.22380952380954,779.1857142857143,39392.19047619047,39376.0,208.95,12026.42857142857,998.3580952380953,936.9952380952382,19467.738095238095,35.12047619047619,3192.309523809524,3239.219047619047,11115960.0,2114638.0,21873589.0,2064867.0,11812229.0,4331522.0,1321689.0
2017-12-31,6867.736842105263,2508.6052631578946,134.21842105263158,444.66315789473686,28643.263157894737,23134.473684210527,28751.947368421053,2878.7368421052633,161.36052631578946,739.1631578947369,37691.15789473684,37548.15789473684,205.2421052631579,11546.315789473685,1016.0094736842105,909.8842105263158,19395.0,34.34526315789474,3190.5789473684213,3230.152631578947,9878122.0,2053883.0,19545503.0,3365262.0,9044029.0,4075234.0,542180.0
2018-01-31,7105.9,2580.875,140.935,453.145,29653.75,23824.2,29700.7,2957.6,164.45,818.025,39187.9,39168.0,218.52249999999998,12865.625,1081.065,992.555,20545.875,35.0815,3404.725,3387.890000000001,11562450.0,2517719.0,19292190.0,2532755.0,6264631.0,4430686.0,818500.0
2018-02-28,7045.8026315789475,2574.8026315789475,140.12894736842108,452.3657894736842,30374.526315789473,24493.052631578947,30368.947368421053,3022.7894736842104,166.43421052631578,877.1105263157893,38424.57894736842,38405.47368421053,226.80000000000004,13606.71052631579,1008.5052631578949,992.6157894736842,21535.92105263158,34.65842105263158,3494.842105263158,3386.9263157894734,10219532.0,1783500.0,19143215.0,3503962.0,10412982.0,4415363.0,743217.0
2018-03-31,6837.035714285715,2390.964285714286,135.23095238095237,445.25476190476184,30454.238095238095,24617.380952380954,30466.571428571428,3042.3333333333335,155.7357142857143,871.9285714285716,38694.95238095238,38597.76190476191,213.05238095238093,13430.357142857143,970.9119047619048,957.3666666666666,21155.595238095237,34.55095238095238,3268.7619047619046,3262.5238095238096,9072856.0,2325890.0,21243820.0,2634733.0,12907077.0,4400844.0,794191.0
2018-04-30,6885.25,2351.825,148.35999999999999,449.2825000000001,31122.95,25080.15,31041.4,3101.9,154.95749999999995,919.4300000000001,39146.45,39132.6,210.45250000000001,14001.875,962.2024999999998,927.7149999999999,21157.5,34.97500000000001,3193.625,3332.59,13274130.0,1732069.0,18823233.0,3024486.0,14416349.0,3770442.0,464172.0
2018-05-31,6859.325,2375.7125,155.91000000000003,461.9775000000001,31167.6,25164.95,31164.1,3110.65,160.57500000000002,975.8150000000002,40142.55,40019.9,207.83750000000003,14457.25,972.9349999999998,906.1700000000001,20789.125,35.5005,3070.3,3336.0099999999998,20733226.0,2123580.0,32596950.0,1375007.0,14729549.0,4553379.0,1014064.0
2018-06-30,6963.4047619047615,2448.1785714285716,152.63809523809525,467.18571428571425,30845.571428571428,24683.47619047619,30723.714285714286,3070.0476190476193,165.98809523809524,1027.7333333333333,39996.380952380954,39982.23809523809,209.00952380952376,15200.0,978.2238095238097,885.9190476190478,20582.85714285714,35.290000000000006,3051.9285714285716,3354.7666666666664,18578206.0,2167496.0,27481182.0,1886157.0,21089184.0,4089580.0,950845.0
2018-07-31,6265.0952380952385,2219.559523809524,141.61904761904762,427.6190476190476,30080.714285714286,23905.285714285714,30092.0,3007.095238095238,151.9880952380952,949.6190476190475,38948.90476190476,38826.80952380953,181.2428571428571,13881.07142857143,923.7714285714286,834.347619047619,19651.190476190477,34.035714285714285,2614.5238095238096,3028.3142857142857,23113898.0,2479299.0,23981143.0,1680600.0,2252988.0,5507056.0,973860.0
2018-08-31,6076.440476190476,2077.4166666666665,143.90238095238095,416.40714285714284,29696.333333333332,23552.809523809523,29668.904761904763,2970.4285714285716,144.15238095238095,939.2285714285717,37409.142857142855,37382.19047619047,175.32380952380953,13523.095238095239,912.3714285714285,805.6476190476192,19225.119047619046,33.45142857142858,2501.5,2958.8952380952387,22945158.0,1725246.0,22921073.0,2607907.0,14685678.0,3439263.0,668918.0
2018-09-30,6055.434210526316,2031.8026315789473,146.75,436.7315789473686,30575.736842105263,24304.894736842107,30592.736842105263,3052.2631578947367,146.37105263157895,905.6526315789473,37487.05263157895,37390.21052631579,176.0263157894737,12566.315789473685,1018.2894736842103,806.9736842105264,18928.684210526317,33.01052631578948,2430.0789473684213,2917.6421052631576,11902986.0,1958387.0,28547119.0,2953228.0,3256154.0,4502245.0,892152.0
2018-10-31,6201.159090909091,1996.3181818181818,150.1681818181818,452.42272727272734,31659.863636363636,25109.136363636364,31533.31818181818,3138.409090909091,146.74318181818182,911.4136363636364,38772.181818181816,38742.22727272727,197.29545454545453,12395.454545454546,1073.4318181818178,833.5818181818183,19110.909090909092,34.05136363636363,2626.340909090909,2972.6909090909094,17227446.0,1759582.0,38988414.0,2942160.0,2899547.0,4487780.0,783831.0
2018-11-30,6170.511363636364,1957.1022727272727,139.7840909090909,435.91136363636366,30948.636363636364,24768.409090909092,30956.68181818182,3086.1363636363635,139.71818181818182,808.5636363636364,36916.27272727273,36889.86363636364,184.80454545454543,11303.863636363636,1121.4181818181821,848.9045454545455,19036.363636363636,34.533181818181816,2518.5454545454545,2900.868181818182,14536566.0,1765350.0,36685290.0,2249154.0,4433896.0,5545018.0,1209154.0
2018-12-31,6099.514705882353,1976.485294117647,136.98823529411763,432.1911764705883,31402.41176470588,24939.823529411766,31322.529411764706,3118.0,140.35882352941175,772.6588235294118,37934.35294117647,37734.58823529412,184.03529411764706,10921.911764705883,1178.6647058823528,794.3529411764706,19210.882352941175,35.30705882352941,2552.1470588235293,2871.4470588235295,18809744.0,1465318.0,22560663.0,1419645.0,5203367.0,3155130.0,560074.0
2019-01-31,5968.727272727273,2007.6136363636363,131.58181818181816,419.36363636363643,32141.81818181818,25594.0,32170.954545454544,3202.3636363636365,141.8340909090909,816.9545454545456,39495.22727272727,39472.72727272727,181.44772727272726,11579.09090909091,1288.2227272727273,812.331818181818,20363.636363636364,36.377272727272725,2546.7727272727275,2838.8818181818174,16019236.0,1941499.0,26621657.0,1376824.0,6903207.0,4683422.0,1330267.0
2019-02-28,6292.7,2075.55,133.545,448.7225,33318.75,26691.25,33226.5,3310.4,147.48749999999998,905.8849999999999,40064.75,40052.2,193.12499999999997,12755.75,1413.3875,822.3799999999999,21177.125,37.410000000000004,2693.575,2971.525,9723438.0,1829891.0,30841837.0,2021273.0,7917461.0,3871066.0,477460.0
2019-03-31,6419.5,2065.5714285714284,146.65238095238095,448.2119047619047,31992.0,25765.95238095238,32002.666666666668,3215.714285714286,143.0333333333333,909.3619047619048,38306.857142857145,38181.90476190476,197.97619047619048,13123.452380952382,1492.2214285714285,843.9000000000001,21349.761904761905,37.00904761904762,2812.8571428571427,3024.680952380952,12087390.0,2609245.0,41065844.0,1761107.0,19185713.0,5016846.0,955800.0
2019-04-30,6453.223684210527,1957.4736842105262,148.86052631578946,447.93157894736834,31754.684210526317,25478.526315789473,31687.473684210527,3187.3684210526317,135.72894736842105,893.2052631578948,37425.94736842105,37403.26315789474,226.1157894736842,12881.447368421053,1372.9868421052631,891.6184210526316,20541.57894736842,36.83631578947368,2847.6184210526317,3010.1631578947367,12019542.0,2212397.0,25252027.0,2384611.0,22604611.0,5369932.0,1001154.0
2019-05-31,6035.0625,1827.6625,146.38000000000002,423.12249999999995,31777.15,25448.9,31781.3,3196.85,127.38000000000002,842.3399999999999,36876.1,36805.5,213.72000000000003,12034.0,1327.54,831.5424999999999,19312.625,36.91949999999999,2606.25,2829.665,15627448.0,1875232.0,33846947.0,1306493.0,3878546.0,3563525.0,993212.0
2019-06-30,5904.725,1892.05,142.3775,410.85999999999984,33322.25,26494.25,33200.95,3299.6,154.45999999999998,874.1649999999997,37312.35,37297.1,202.83500000000004,12026.25,1440.435,812.6525,19102.375,38.741499999999995,2484.775,2778.5750000000003,12507248.0,1369236.0,20413093.0,1123822.0,4481257.0,4116539.0,440157.0
2019-07-31,5955.358695652174,1981.7608695652175,141.65652173913045,444.6826086956522,34688.608695652176,27603.608695652172,34638.52173913043,3451.2608695652175,154.8108695652174,950.5391304347827,39617.0,39427.86956521739,193.01304347826084,13596.195652173914,1540.9065217391303,847.8,17992.065217391304,40.5508695652174,2434.8695652173915,2817.617391304348,13523256.0,1671093.0,18118082.0,1809585.0,2102545.0,4047295.0,411456.0
2019-08-31,5732.9125,2040.8,139.3525,442.9375,37850.15,29990.25,37537.75,3780.4,154.14000000000001,1112.0450000000003,43885.1,43876.55,184.4175,15714.625,1448.225,867.7349999999999,16564.125,43.355000000000004,2280.775,2751.68,9806236.0,1232203.0,24414931.0,1575083.0,742664.0,2626745.0,446817.0
2019-09-30,5783.333333333333,2079.0238095238096,138.44761904761904,447.08809523809515,38168.04761904762,30549.238095238095,38076.333333333336,3798.0,154.67142857142855,1253.2285714285713,47490.80952380953,47264.380952380954,183.8095238095238,17554.52380952381,1591.5738095238096,944.1547619047619,16829.52380952381,44.09428571428572,2316.3690476190477,2809.104761904762,12121706.0,2282994.0,47409169.0,1324995.0,3264049.0,6326510.0,621513.0
2019-10-31,5792.488636363636,2177.556818181818,132.84545454545454,438.9113636363636,38092.181818181816,30492.31818181818,38146.0,3858.0,158.30454545454546,1225.6272727272728,45649.72727272727,45635.36363636364,185.25,16968.06818181818,1705.0863636363638,904.05,16642.272727272728,43.4559090909091,2419.7386363636365,2806.809090909091,10164180.0,1810765.0,69159546.0,1258082.0,10244514.0,3996391.0,646791.0
2019-11-30,5879.416666666667,2029.0595238095239,132.29285714285717,436.60952380952386,37956.47619047619,30578.52380952381,38026.28571428572,3874.285714285714,155.00714285714287,1114.3190476190473,44712.57142857143,44701.80952380953,190.44285714285715,15172.261904761905,1739.8071428571432,905.092857142857,16357.261904761905,42.78047619047619,2393.1666666666665,2795.6904761904766,5489126.0,1740773.0,26765737.0,1069253.0,7917685.0,3284977.0,727285.0
2019-12-31,6092.736111111111,1913.138888888889,133.81111111111116,439.21111111111105,38034.166666666664,30567.722222222223,38021.833333333336,3858.722222222222,152.64166666666665,1019.3333333333334,44698.72222222222,44582.11111111111,182.3083333333333,13862.638888888889,1873.458333333333,923.9222222222221,17081.805555555555,42.75055555555556,2269.4305555555557,2809.05,4108166.0,1286998.0,14961025.0,869282.0,7836835.0,2609458.0,185802.0
2020-01-31,6050.0875,1927.975,141.96249999999998,446.46999999999997,40137.0,31971.35,40113.5,3989.2,150.44499999999996,1003.4400000000002,46659.65,46638.55,180.48499999999999,13559.75,2186.2625,994.3849999999999,17051.5,45.332,2343.0125,2806.32,5882698.0,1465024.0,20865662.0,2534744.0,9993992.0,3232284.0,659448.0
2020-02-29,5707.6875,1844.9625,136.79749999999996,429.0425,41323.1,33042.05,41244.55,4081.05,145.015,936.26,46750.3,46488.45,164.84,12828.0,2442.43,961.3774999999999,16493.375,47.083000000000006,2128.4625,2649.28,7887960.0,1160930.0,28656361.0,2401187.0,9029466.0,2649459.0,315087.0
2020-03-31,5191.193181818182,1731.375,136.2022727272727,400.225,42280.40909090909,34366.40909090909,42287.72727272727,4156.681818181818,139.8409090909091,897.8000000000003,42008.681818181816,41378.90909090909,149.23863636363637,11938.295454545454,2028.9795454545456,762.4545454545455,15234.886363636364,46.355000000000004,1922.3181818181818,2444.645454545455,4955468.0,1422324.0,44390978.0,2226774.0,12133089.0,2996421.0,419281.0
2020-04-30,5095.161764705882,1672.5441176470588,132.45882352941177,395.9470588235294,45599.882352941175,37118.76470588235,45637.882352941175,4616.588235294118,134.0617647058823,915.2058823529413,43114.705882352944,42281.35294117647,149.89705882352945,11926.029411764706,2025.826470588235,773.1529411764704,14945.735294117647,49.9564705882353,1913.4117647058824,2367.223529411765,5064078.0,1506051.0,58172684.0,827776.0,9570253.0,2934915.0,344204.0
2020-05-31,5288.333333333333,1646.5972222222222,130.34722222222226,406.63055555555553,46372.444444444445,37676.0,46382.444444444445,4705.833333333333,131.40833333333333,927.7611111111112,46265.72222222222,45729.444444444445,155.7111111111111,12249.166666666666,1921.6305555555555,831.6805555555555,15275.694444444445,50.73,1978.7916666666667,2423.7333333333336,4020522.0,1038530.0,14209035.0,1449094.0,4609846.0,1856990.0,536124.0
2020-06-30,5776.056818181818,1758.1818181818182,135.17954545454543,442.3204545454546,47367.5,38179.5,47357.681818181816,4765.090909090909,141.6704545454545,968.6590909090911,48667.40909090909,48408.40909090909,162.25909090909087,12781.931818181818,1940.4977272727272,839.4431818181816,16666.93181818182,49.555454545454545,2028.909090909091,2609.504545454545,,,,,,,
2020-07-31,6364.315217391304,1832.2391304347825,138.64565217391305,496.7608695652173,49953.30434782609,40303.608695652176,49998.04347826087,4996.0,146.56304347826088,1012.9173913043479,55923.47826086957,55729.65217391304,173.0608695652174,13440.869565217392,2087.1260869565217,888.5065217391303,17406.41304347826,51.680869565217385,2185.413043478261,2823.4826086956523,,,,,,,
2020-08-31,6490.2375,1953.2625,145.26500000000004,518.0225,52907.25,42940.55,53038.75,5364.0,153.6925,1096.35,68773.45,68726.75,191.7725,14560.125,2187.5125,957.9350000000001,17654.375,53.583499999999994,2424.775,2939.5299999999997,,,,,,,
