"","classification","year","period","period_desc","aggregate_level","is_leaf_code","trade_flow_code","trade_flow","reporter_code","reporter","reporter_iso","partner_code","partner","partner_iso","second_partner_code","second_partner","second_partner_iso","customs_proc_code","customs","mode_of_transport_code","mode_of_transport","commodity_code","commodity","qty_unit_code","qty_unit","alt_qty_unit_code","alt_qty_unit","qty","alt_qty","netweight_kg","gross_weight_kg","trade_value_usd","cif_trade_value_usd","fob_trade_value_usd","flag"
"717","H5",2018,2018,"2018",2,0,1,"Import",170,"Colombia","COL",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,113803967,NA,NA,4
"718","H5",2018,2018,"2018",2,0,1,"Import",174,"Comoros","COM",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,258435,NA,NA,0
"719","H5",2018,2018,"2018",2,0,1,"Import",178,"Congo","COG",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,8123460,NA,NA,0
"720","H5",2018,2018,"2018",2,0,1,"Import",188,"Costa Rica","CRI",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,72071158,NA,NA,4
"721","H5",2018,2018,"2018",2,0,1,"Import",191,"Croatia","HRV",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,127315582,NA,NA,4
"722","H5",2018,2018,"2018",2,0,1,"Import",196,"Cyprus","CYP",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,51189898,NA,NA,0
"723","H5",2018,2018,"2018",2,0,1,"Import",203,"Czechia","CZE",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,563601230,NA,NA,4
"724","H5",2018,2018,"2018",2,0,1,"Import",208,"Denmark","DNK",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,NA,NA,574031189,NA,NA,4
"725","H5",2018,2018,"2018",2,0,1,"Import",218,"Ecuador","ECU",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,NA,NA,88378086,NA,NA,4
"726","H5",2018,2018,"2018",2,0,1,"Import",222,"El Salvador","SLV",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,24436479,NA,NA,4
"727","H5",2018,2018,"2018",2,0,1,"Import",233,"Estonia","EST",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,125103103,NA,NA,4
"728","H5",2018,2018,"2018",2,0,1,"Import",242,"Fiji","FJI",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,6918373,NA,NA,4
"729","H5",2018,2018,"2018",2,0,1,"Import",246,"Finland","FIN",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,265685381,NA,NA,4
"730","H5",2018,2018,"2018",2,0,1,"Import",251,"France","FRA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,NA,NA,2096774989,NA,NA,4
"731","H5",2018,2018,"2018",2,0,1,"Import",276,"Germany","DEU",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,3950716546,NA,NA,4
"732","H5",2018,2018,"2018",2,0,1,"Import",288,"Ghana","GHA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,23088049,NA,NA,4
"733","H5",2018,2018,"2018",2,0,1,"Import",300,"Greece","GRC",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,94153155,NA,NA,4
"734","H5",2018,2018,"2018",2,0,1,"Import",304,"Greenland","GRL",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,11689766,NA,NA,4
"735","H5",2018,2018,"2018",2,0,1,"Import",344,"China, Hong Kong SAR","HKG",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,NA,NA,527034940,NA,NA,4
"736","H5",2018,2018,"2018",2,0,1,"Import",348,"Hungary","HUN",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,441828170,NA,NA,4
"737","H5",2018,2018,"2018",2,0,1,"Import",352,"Iceland","ISL",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,25184517,NA,NA,4
"738","H5",2018,2018,"2018",2,0,1,"Import",360,"Indonesia","IDN",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,477707565,NA,NA,4
"739","H5",2018,2018,"2018",2,0,1,"Import",372,"Ireland","IRL",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,215491538,NA,NA,4
"740","H5",2018,2018,"2018",2,0,1,"Import",376,"Israel","ISR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,NA,NA,301839000,NA,NA,4
"741","H5",2018,2018,"2018",2,0,1,"Import",381,"Italy","ITA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,NA,NA,1320153443,NA,NA,4
"742","H5",2018,2018,"2018",2,0,1,"Import",384,"Côte d'Ivoire","CIV",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,13084444,NA,NA,4
"743","H5",2018,2018,"2018",2,0,1,"Import",392,"Japan","JPN",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,NA,NA,1544504631,NA,NA,4
"744","H5",2018,2018,"2018",2,0,1,"Import",398,"Kazakhstan","KAZ",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,183307691,NA,NA,4
"745","H5",2018,2018,"2018",2,0,1,"Import",400,"Jordan","JOR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,56808140,NA,NA,0
"746","H5",2018,2018,"2018",2,0,1,"Import",410,"Rep. of Korea","KOR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,1654864008,NA,NA,4
"747","H5",2018,2018,"2018",2,0,1,"Import",414,"Kuwait","KWT",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,NA,NA,294179819,NA,NA,4
"748","H5",2018,2018,"2018",2,0,1,"Import",417,"Kyrgyzstan","KGZ",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,19797896,NA,NA,4
"749","H5",2018,2018,"2018",2,0,1,"Import",418,"Lao People's Dem. Rep.","LAO",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,24718894,NA,NA,4
"750","H5",2018,2018,"2018",2,0,1,"Import",422,"Lebanon","LBN",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,93346586,NA,NA,4
"751","H5",2018,2018,"2018",2,0,1,"Import",428,"Latvia","LVA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,118420933,NA,NA,4
"752","H5",2018,2018,"2018",2,0,1,"Import",440,"Lithuania","LTU",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,151804162,NA,NA,4
"753","H5",2018,2018,"2018",2,0,1,"Import",442,"Luxembourg","LUX",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,198591234,NA,NA,4
"754","H5",2018,2018,"2018",2,0,1,"Import",446,"China, Macao SAR","MAC",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,49889922,NA,NA,4
"755","H5",2018,2018,"2018",2,0,1,"Import",450,"Madagascar","MDG",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,6910305,NA,NA,4
"756","H5",2018,2018,"2018",2,0,1,"Import",458,"Malaysia","MYS",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,313541001,NA,NA,0
"757","H5",2018,2018,"2018",2,0,1,"Import",462,"Maldives","MDV",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,NA,NA,43367929,NA,NA,4
"758","H5",2018,2018,"2018",2,0,1,"Import",470,"Malta","MLT",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,NA,NA,16370479,NA,NA,4
"759","H5",2018,2018,"2018",2,0,1,"Import",480,"Mauritius","MUS",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,18287459,NA,NA,4
"760","H5",2018,2018,"2018",2,0,1,"Import",490,"Other Asia, nes",NA,0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,NA,NA,612029850,NA,NA,4
"761","H5",2018,2018,"2018",2,0,1,"Import",496,"Mongolia","MNG",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,36803777,NA,NA,0
"762","H5",2018,2018,"2018",2,0,1,"Import",499,"Montenegro","MNE",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,25323327,NA,NA,4
"763","H5",2018,2018,"2018",2,0,1,"Import",504,"Morocco","MAR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,221467471,NA,NA,4
"764","H5",2018,2018,"2018",2,0,1,"Import",508,"Mozambique","MOZ",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,13788431,NA,NA,4
"765","H5",2018,2018,"2018",2,0,1,"Import",512,"Oman","OMN",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,141472993,NA,NA,4
"766","H5",2018,2018,"2018",2,0,1,"Import",516,"Namibia","NAM",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,NA,NA,16827537,NA,NA,4
"767","H5",2018,2018,"2018",2,0,1,"Import",528,"Netherlands","NLD",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,1392306087,NA,NA,4
"768","H5",2018,2018,"2018",2,0,1,"Import",554,"New Zealand","NZL",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,NA,NA,150413746,NA,NA,4
"769","H5",2018,2018,"2018",2,0,1,"Import",558,"Nicaragua","NIC",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,24169336,NA,NA,0
"770","H5",2018,2018,"2018",2,0,1,"Import",579,"Norway","NOR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,480437604,NA,NA,4
"771","H5",2018,2018,"2018",2,0,1,"Import",585,"Palau","PLW",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,1136020,NA,NA,0
"772","H5",2018,2018,"2018",2,0,1,"Import",586,"Pakistan","PAK",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,73286367,NA,NA,4
"773","H5",2018,2018,"2018",2,0,1,"Import",600,"Paraguay","PRY",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,31878886,NA,NA,4
"774","H5",2018,2018,"2018",2,0,1,"Import",604,"Peru","PER",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,NA,NA,76897631,NA,NA,4
"775","H5",2018,2018,"2018",2,0,1,"Import",616,"Poland","POL",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,836914715,NA,NA,4
"776","H5",2018,2018,"2018",2,0,1,"Import",620,"Portugal","PRT",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,272770869,NA,NA,4
"777","H5",2018,2018,"2018",2,0,1,"Import",642,"Romania","ROU",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,368262414,NA,NA,4
"778","H5",2018,2018,"2018",2,0,1,"Import",643,"Russian Federation","RUS",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,1014498970,NA,NA,4
"779","H5",2018,2018,"2018",2,0,1,"Import",688,"Serbia","SRB",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,105446974,NA,NA,4
"780","H5",2018,2018,"2018",2,0,1,"Import",690,"Seychelles","SYC",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,NA,NA,4793863,NA,NA,4
"781","H5",2018,2018,"2018",2,0,1,"Import",699,"India","IND",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,1005111764,NA,NA,4
"782","H5",2018,2018,"2018",2,0,1,"Import",702,"Singapore","SGP",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,657259067,NA,NA,4
"783","H5",2018,2018,"2018",2,0,1,"Import",703,"Slovakia","SVK",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,NA,NA,274918370,NA,NA,4
"784","H5",2018,2018,"2018",2,0,1,"Import",704,"Viet Nam","VNM",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,NA,NA,450655482,NA,NA,4
"785","H5",2018,2018,"2018",2,0,1,"Import",705,"Slovenia","SVN",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,NA,NA,157836852,NA,NA,4
"786","H5",2018,2018,"2018",2,0,1,"Import",710,"South Africa","ZAF",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,245601952,NA,NA,0
"787","H5",2018,2018,"2018",2,0,1,"Import",716,"Zimbabwe","ZWE",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,13028092,NA,NA,0
"788","H5",2018,2018,"2018",2,0,1,"Import",724,"Spain","ESP",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,840266228,NA,NA,4
"789","H5",2018,2018,"2018",2,0,1,"Import",729,"Sudan","SDN",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,15866549,NA,NA,4
"790","H5",2018,2018,"2018",2,0,1,"Import",748,"Eswatini","SWZ",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,6049869,NA,NA,4
"791","H5",2018,2018,"2018",2,0,1,"Import",752,"Sweden","SWE",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,655844490,NA,NA,4
"792","H5",2018,2018,"2018",2,0,1,"Import",757,"Switzerland","CHE",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,959833126,NA,NA,4
"793","H5",2018,2018,"2018",2,0,1,"Import",764,"Thailand","THA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,354915089,NA,NA,4
"794","H5",2018,2018,"2018",2,0,1,"Import",768,"Togo","TGO",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,1693134,NA,NA,0
"795","H5",2018,2018,"2018",2,0,1,"Import",784,"United Arab Emirates","ARE",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,734697315,NA,NA,4
"796","H5",2018,2018,"2018",2,0,1,"Import",788,"Tunisia","TUN",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,39879521,NA,NA,0
"797","H5",2018,2018,"2018",2,0,1,"Import",792,"Turkey","TUR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,448163063,NA,NA,4
"798","H5",2018,2018,"2018",2,0,1,"Import",800,"Uganda","UGA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,7840576,NA,NA,0
"799","H5",2018,2018,"2018",2,0,1,"Import",807,"North Macedonia","MKD",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,24386559,NA,NA,4
"800","H5",2018,2018,"2018",2,0,1,"Import",826,"United Kingdom","GBR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,2097403578,NA,NA,4
"801","H5",2018,2018,"2018",2,0,1,"Import",834,"United Rep. of Tanzania","TZA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,20943076,NA,NA,4
"802","H5",2018,2018,"2018",2,0,1,"Import",842,"USA","USA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,NA,NA,8881315118,NA,NA,4
"803","H5",2018,2018,"2018",2,0,1,"Import",858,"Uruguay","URY",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,37603780,NA,NA,0
"804","H5",2018,2018,"2018",2,0,1,"Import",860,"Uzbekistan","UZB",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,33122668,NA,NA,4
"805","H5",2018,2018,"2018",2,0,1,"Import",887,"Yemen","YEM",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,1696636,NA,NA,4
"806","H5",2018,2018,"2018",2,0,1,"Import",894,"Zambia","ZMB",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,14038594,NA,NA,4
"807","H5",2018,2018,"2018",2,0,1,"Import",8,"Albania","ALB",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"72","Iron and steel",1,"No Quantity",NA,NA,0,NA,0,NA,246657523,NA,NA,0
"808","H5",2018,2018,"2018",2,0,1,"Import",20,"Andorra","AND",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"72","Iron and steel",1,"No Quantity",NA,NA,0,NA,0,NA,5823409,NA,NA,0
"809","H5",2018,2018,"2018",2,0,1,"Import",24,"Angola","AGO",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"72","Iron and steel",1,"No Quantity",NA,NA,0,NA,NA,NA,228218150,NA,NA,4
"810","H5",2018,2018,"2018",2,0,1,"Import",31,"Azerbaijan","AZE",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"72","Iron and steel",1,"No Quantity",NA,NA,0,NA,NA,NA,377110594,NA,NA,4
"811","H5",2018,2018,"2018",2,0,1,"Import",32,"Argentina","ARG",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"72","Iron and steel",1,"No Quantity",NA,NA,0,NA,NA,NA,1111406059,NA,NA,4
"812","H5",2018,2018,"2018",2,0,1,"Import",36,"Australia","AUS",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"72","Iron and steel",1,"No Quantity",NA,NA,0,NA,0,NA,1127401936,NA,NA,0
"813","H5",2018,2018,"2018",2,0,1,"Import",40,"Austria","AUT",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"72","Iron and steel",1,"No Quantity",NA,NA,0,NA,0,NA,5130114892,NA,NA,4
"814","H5",2018,2018,"2018",2,0,1,"Import",48,"Bahrain","BHR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"72","Iron and steel",1,"No Quantity",NA,NA,0,NA,NA,NA,347683045,NA,NA,4
"815","H5",2018,2018,"2018",2,0,1,"Import",51,"Armenia","ARM",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"72","Iron and steel",1,"No Quantity",NA,NA,0,NA,NA,NA,107439904,NA,NA,4
"816","H5",2018,2018,"2018",2,0,1,"Import",56,"Belgium","BEL",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"72","Iron and steel",1,"No Quantity",NA,NA,0,NA,NA,NA,15094244778,NA,NA,4
