Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2019,2019,2019,2,0,1,Import,76,Brazil,BRA,0,World,WLD,,,,,,,,74,Copper and articles thereof,1,No Quantity,0,,,,,,1445876493,,,0
H5,2019,2019,2019,2,0,1,Import,84,Belize,BLZ,0,World,WLD,,,,,,,,74,Copper and articles thereof,1,No Quantity,0,,,,0,,684133,,,4
H5,2019,2019,2019,2,0,1,Import,96,Brunei Darussalam,BRN,0,World,WLD,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,No Quantity,0,,,,,,42638095,,,4
H5,2019,2019,2019,2,0,1,Import,96,Brunei Darussalam,BRN,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,,,45933046,,,4
H5,2019,2019,2019,2,0,1,Import,96,Brunei Darussalam,BRN,0,World,WLD,,,,,,,,74,Copper and articles thereof,1,No Quantity,0,,,,0,,6931937,,,4
H5,2019,2019,2019,2,0,1,Import,100,Bulgaria,BGR,0,World,WLD,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,No Quantity,0,,,,0,,115209966,,,4
H5,2019,2019,2019,2,0,1,Import,100,Bulgaria,BGR,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,,,1351303883,,,4
H5,2019,2019,2019,2,0,1,Import,100,Bulgaria,BGR,0,World,WLD,,,,,,,,74,Copper and articles thereof,1,No Quantity,0,,,,0,,654095116,,,4
H5,2019,2019,2019,2,0,1,Import,104,Myanmar,MMR,0,World,WLD,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,No Quantity,0,,,,0,,55274007,,,4
H5,2019,2019,2019,2,0,1,Import,104,Myanmar,MMR,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,0,,932174303,,,4
H5,2019,2019,2019,2,0,1,Import,104,Myanmar,MMR,0,World,WLD,,,,,,,,74,Copper and articles thereof,1,No Quantity,0,,,,0,,25313535,,,4
H5,2019,2019,2019,2,0,1,Import,124,Canada,CAN,0,World,WLD,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,No Quantity,0,,,,,,1637092495,,,0
H5,2019,2019,2019,2,0,1,Import,124,Canada,CAN,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,,,6253458288,,,0
H5,2019,2019,2019,2,0,1,Import,124,Canada,CAN,0,World,WLD,,,,,,,,74,Copper and articles thereof,1,No Quantity,0,,,,,,2135732494,,,0
H5,2019,2019,2019,2,0,1,Import,152,Chile,CHL,0,World,WLD,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,No Quantity,0,,,,0,,141319166,,,4
H5,2019,2019,2019,2,0,1,Import,152,Chile,CHL,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,0,,1464991507,,,4
H5,2019,2019,2019,2,0,1,Import,152,Chile,CHL,0,World,WLD,,,,,,,,74,Copper and articles thereof,1,No Quantity,0,,,,0,,122964336,,,4
H5,2019,2019,2019,2,0,1,Import,170,Colombia,COL,0,World,WLD,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,No Quantity,0,,,,,,104453384,,,4
H5,2019,2019,2019,2,0,1,Import,174,Comoros,COM,0,World,WLD,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,No Quantity,0,,,,0,,32608,,,0
H5,2019,2019,2019,2,0,1,Import,170,Colombia,COL,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,,,1623097068,,,4
H5,2019,2019,2019,2,0,1,Import,174,Comoros,COM,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,0,,11674687,,,0
H5,2019,2019,2019,2,0,1,Import,170,Colombia,COL,0,World,WLD,,,,,,,,74,Copper and articles thereof,1,No Quantity,0,,,,0,,310345164,,,4
H5,2019,2019,2019,2,0,1,Import,174,Comoros,COM,0,World,WLD,,,,,,,,74,Copper and articles thereof,1,No Quantity,0,,,,0,,45047,,,0
H5,2019,2019,2019,2,0,1,Import,178,Congo,COG,0,World,WLD,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,No Quantity,0,,,,0,,3719825,,,4
H5,2019,2019,2019,2,0,1,Import,178,Congo,COG,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,0,,14738461,,,4
H5,2019,2019,2019,2,0,1,Import,178,Congo,COG,0,World,WLD,,,,,,,,74,Copper and articles thereof,1,No Quantity,0,,,,0,,823431,,,4
H5,2019,2019,2019,2,0,1,Import,191,Croatia,HRV,0,World,WLD,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,No Quantity,0,,,,0,,124883670,,,4
H5,2019,2019,2019,2,0,1,Import,191,Croatia,HRV,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,0,,650317330,,,4
H5,2019,2019,2019,2,0,1,Import,191,Croatia,HRV,0,World,WLD,,,,,,,,74,Copper and articles thereof,1,No Quantity,0,,,,0,,197233072,,,4
H5,2019,2019,2019,2,0,1,Import,196,Cyprus,CYP,0,World,WLD,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,No Quantity,0,,,,0,,54632568,,,0
H5,2019,2019,2019,2,0,1,Import,204,Benin,BEN,0,World,WLD,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,No Quantity,0,,,,0,,1935971,,,4
H5,2019,2019,2019,2,0,1,Import,196,Cyprus,CYP,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,,,187992743,,,4
H5,2019,2019,2019,2,0,1,Import,204,Benin,BEN,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,0,,91755940,,,4
H5,2019,2019,2019,2,0,1,Import,196,Cyprus,CYP,0,World,WLD,,,,,,,,74,Copper and articles thereof,1,No Quantity,0,,,,0,,13965782,,,0
H5,2019,2019,2019,2,0,1,Import,204,Benin,BEN,0,World,WLD,,,,,,,,74,Copper and articles thereof,1,No Quantity,0,,,,0,,317339,,,4
H5,2019,2019,2019,2,0,1,Import,208,Denmark,DNK,0,World,WLD,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,No Quantity,0,,,,0,,553049649,,,4
H5,2019,2019,2019,2,0,1,Import,208,Denmark,DNK,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,0,,2038621817,,,4
H5,2019,2019,2019,2,0,1,Import,208,Denmark,DNK,0,World,WLD,,,,,,,,74,Copper and articles thereof,1,No Quantity,0,,,,0,,324904439,,,0
H5,2019,2019,2019,2,0,1,Import,222,El Salvador,SLV,0,World,WLD,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,No Quantity,0,,,,0,,33151636,,,4
H5,2019,2019,2019,2,0,1,Import,222,El Salvador,SLV,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,0,,365062980,,,4
H5,2019,2019,2019,2,0,1,Import,222,El Salvador,SLV,0,World,WLD,,,,,,,,74,Copper and articles thereof,1,No Quantity,0,,,,0,,13249145,,,4
H5,2019,2019,2019,2,0,1,Import,233,Estonia,EST,0,World,WLD,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,No Quantity,0,,,,0,,123965201,,,4
H5,2019,2019,2019,2,0,1,Import,233,Estonia,EST,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,,,617796852,,,4
H5,2019,2019,2019,2,0,1,Import,233,Estonia,EST,0,World,WLD,,,,,,,,74,Copper and articles thereof,1,No Quantity,0,,,,0,,68441840,,,4
H5,2019,2019,2019,2,0,1,Import,246,Finland,FIN,0,World,WLD,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,No Quantity,0,,,,0,,264328820,,,4
H5,2019,2019,2019,2,0,1,Import,246,Finland,FIN,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,,,2442930368,,,4
H5,2019,2019,2019,2,0,1,Import,246,Finland,FIN,0,World,WLD,,,,,,,,74,Copper and articles thereof,1,No Quantity,0,,,,0,,500136809,,,4
H5,2019,2019,2019,2,0,1,Import,251,France,FRA,0,World,WLD,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,No Quantity,0,,,,0,,2240450483,,,4
H5,2019,2019,2019,2,0,1,Import,251,France,FRA,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,0,,12230062017,,,4
H5,2019,2019,2019,2,0,1,Import,251,France,FRA,0,World,WLD,,,,,,,,74,Copper and articles thereof,1,No Quantity,0,,,,0,,3450811464,,,4
H5,2019,2019,2019,2,0,1,Import,276,Germany,DEU,0,World,WLD,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,No Quantity,0,,,,0,,3866171348,,,4
H5,2019,2019,2019,2,0,1,Import,276,Germany,DEU,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,,,27508628418,,,4
H5,2019,2019,2019,2,0,1,Import,276,Germany,DEU,0,World,WLD,,,,,,,,74,Copper and articles thereof,1,No Quantity,0,,,,0,,10549705295,,,4
H5,2019,2019,2019,2,0,1,Import,288,Ghana,GHA,0,World,WLD,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,No Quantity,0,,,,0,,19140248,,,4
H5,2019,2019,2019,2,0,1,Import,288,Ghana,GHA,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,0,,359244506,,,4
H5,2019,2019,2019,2,0,1,Import,288,Ghana,GHA,0,World,WLD,,,,,,,,74,Copper and articles thereof,1,No Quantity,0,,,,,,22436539,,,4
H5,2019,2019,2019,2,0,1,Import,300,Greece,GRC,0,World,WLD,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,No Quantity,0,,,,0,,91439648,,,4
H5,2019,2019,2019,2,0,1,Import,320,Guatemala,GTM,0,World,WLD,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,No Quantity,0,,,,0,,46522562,,,4
H5,2019,2019,2019,2,0,1,Import,300,Greece,GRC,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,0,,1252497434,,,4
H5,2019,2019,2019,2,0,1,Import,300,Greece,GRC,0,World,WLD,,,,,,,,74,Copper and articles thereof,1,No Quantity,0,,,,0,,759124035,,,0
H5,2019,2019,2019,2,0,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,No Quantity,0,,,,0,,453709416,,,4
H5,2019,2019,2019,2,0,1,Import,320,Guatemala,GTM,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,0,,707450724,,,4
H5,2019,2019,2019,2,0,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,0,,1715045752,,,4
H5,2019,2019,2019,2,0,1,Import,320,Guatemala,GTM,0,World,WLD,,,,,,,,74,Copper and articles thereof,1,No Quantity,0,,,,0,,8466554,,,4
H5,2019,2019,2019,2,0,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,74,Copper and articles thereof,1,No Quantity,0,,,,0,,1475452740,,,4
H5,2019,2019,2019,2,0,1,Import,348,Hungary,HUN,0,World,WLD,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,No Quantity,0,,,,0,,451996382,,,4
H5,2019,2019,2019,2,0,1,Import,348,Hungary,HUN,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,0,,2474865530,,,4
H5,2019,2019,2019,2,0,1,Import,348,Hungary,HUN,0,World,WLD,,,,,,,,74,Copper and articles thereof,1,No Quantity,0,,,,0,,765320124,,,4
H5,2019,2019,2019,2,0,1,Import,352,Iceland,ISL,0,World,WLD,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,No Quantity,0,,,,0,,23907913,,,4
H5,2019,2019,2019,2,0,1,Import,352,Iceland,ISL,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,0,,52740887,,,4
H5,2019,2019,2019,2,0,1,Import,352,Iceland,ISL,0,World,WLD,,,,,,,,74,Copper and articles thereof,1,No Quantity,0,,,,0,,7962106,,,4
H5,2019,2019,2019,2,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,No Quantity,0,,,,,,499314061,,,4
H5,2019,2019,2019,2,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,,,10392029721,,,4
H5,2019,2019,2019,2,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,74,Copper and articles thereof,1,No Quantity,0,,,,,,1305084846,,,4
H5,2019,2019,2019,2,0,1,Import,372,Ireland,IRL,0,World,WLD,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,No Quantity,0,,,,0,,249782653,,,4
H5,2019,2019,2019,2,0,1,Import,372,Ireland,IRL,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,0,,756695195,,,4
H5,2019,2019,2019,2,0,1,Import,372,Ireland,IRL,0,World,WLD,,,,,,,,74,Copper and articles thereof,1,No Quantity,0,,,,0,,158123025,,,4
H5,2019,2019,2019,2,0,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,No Quantity,0,,,,,,322699000,,,4
H5,2019,2019,2019,2,0,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,,,1591912000,,,4
H5,2019,2019,2019,2,0,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,74,Copper and articles thereof,1,No Quantity,0,,,,0,,212606000,,,4
H5,2019,2019,2019,2,0,1,Import,381,Italy,ITA,0,World,WLD,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,No Quantity,0,,,,0,,1283014778,,,4
H5,2019,2019,2019,2,0,1,Import,381,Italy,ITA,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,0,,19469332903,,,4
H5,2019,2019,2019,2,0,1,Import,381,Italy,ITA,0,World,WLD,,,,,,,,74,Copper and articles thereof,1,No Quantity,0,,,,0,,6674001725,,,4
H5,2019,2019,2019,2,0,1,Import,384,Côte d'Ivoire,CIV,0,World,WLD,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,No Quantity,0,,,,0,,13452418,,,0
H5,2019,2019,2019,2,0,1,Import,384,Côte d'Ivoire,CIV,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,,,247297001,,,4
H5,2019,2019,2019,2,0,1,Import,384,Côte d'Ivoire,CIV,0,World,WLD,,,,,,,,74,Copper and articles thereof,1,No Quantity,0,,,,0,,31618502,,,4
H5,2019,2019,2019,2,0,1,Import,388,Jamaica,JAM,0,World,WLD,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,No Quantity,0,,,,0,,20431169,,,4
H5,2019,2019,2019,2,0,1,Import,392,Japan,JPN,0,World,WLD,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,No Quantity,0,,,,0,,1538982654,,,4
H5,2019,2019,2019,2,0,1,Import,388,Jamaica,JAM,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,0,,116757213,,,4
H5,2019,2019,2019,2,0,1,Import,392,Japan,JPN,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,0,,7724893974,,,4
H5,2019,2019,2019,2,0,1,Import,388,Jamaica,JAM,0,World,WLD,,,,,,,,74,Copper and articles thereof,1,No Quantity,0,,,,0,,6964145,,,4
H5,2019,2019,2019,2,0,1,Import,392,Japan,JPN,0,World,WLD,,,,,,,,74,Copper and articles thereof,1,No Quantity,0,,,,0,,2814394612,,,4
H5,2019,2019,2019,2,0,1,Import,398,Kazakhstan,KAZ,0,World,WLD,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,No Quantity,0,,,,0,,200084160,,,4
H5,2019,2019,2019,2,0,1,Import,398,Kazakhstan,KAZ,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,0,,1217118678,,,4
H5,2019,2019,2019,2,0,1,Import,398,Kazakhstan,KAZ,0,World,WLD,,,,,,,,74,Copper and articles thereof,1,No Quantity,0,,,,0,,68319372,,,4
H5,2019,2019,2019,2,0,1,Import,400,Jordan,JOR,0,World,WLD,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,No Quantity,0,,,,0,,56835662,,,0
H5,2019,2019,2019,2,0,1,Import,400,Jordan,JOR,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,0,,425150251,,,0
H5,2019,2019,2019,2,0,1,Import,400,Jordan,JOR,0,World,WLD,,,,,,,,74,Copper and articles thereof,1,No Quantity,0,,,,0,,137901186,,,0
H5,2019,2019,2019,2,0,1,Import,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,No Quantity,0,,,,0,,1513012246,,,4
H5,2019,2019,2019,2,0,1,Import,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,0,,15677923591,,,4
H5,2019,2019,2019,2,0,1,Import,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,74,Copper and articles thereof,1,No Quantity,0,,,,0,,5318769938,,,4
H5,2019,2019,2019,2,0,1,Import,418,Lao People's Dem. Rep.,LAO,0,World,WLD,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,No Quantity,0,,,,0,,37598581,,,4
H5,2019,2019,2019,2,0,1,Import,418,Lao People's Dem. Rep.,LAO,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,,,275462522,,,4
H5,2019,2019,2019,2,0,1,Import,418,Lao People's Dem. Rep.,LAO,0,World,WLD,,,,,,,,74,Copper and articles thereof,1,No Quantity,0,,,,0,,10689706,,,0
H5,2019,2019,2019,2,0,1,Import,428,Latvia,LVA,0,World,WLD,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,No Quantity,0,,,,0,,122185019,,,4
H5,2019,2019,2019,2,0,1,Import,428,Latvia,LVA,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,,,607716209,,,4
H5,2019,2019,2019,2,0,1,Import,428,Latvia,LVA,0,World,WLD,,,,,,,,74,Copper and articles thereof,1,No Quantity,0,,,,0,,55276309,,,4
H5,2019,2019,2019,2,0,1,Import,440,Lithuania,LTU,0,World,WLD,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,No Quantity,0,,,,0,,158689149,,,4
H5,2019,2019,2019,2,0,1,Import,446,"China, Macao SAR",MAC,0,World,WLD,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,No Quantity,0,,,,,,19869415,,,4
H5,2019,2019,2019,2,0,1,Import,440,Lithuania,LTU,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,0,,781125878,,,4
H5,2019,2019,2019,2,0,1,Import,446,"China, Macao SAR",MAC,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,0,,106575192,,,4
H5,2019,2019,2019,2,0,1,Import,440,Lithuania,LTU,0,World,WLD,,,,,,,,74,Copper and articles thereof,1,No Quantity,0,,,,0,,121632492,,,4
H5,2019,2019,2019,2,0,1,Import,446,"China, Macao SAR",MAC,0,World,WLD,,,,,,,,74,Copper and articles thereof,1,No Quantity,0,,,,0,,13927941,,,4
H5,2019,2019,2019,2,0,1,Import,450,Madagascar,MDG,0,World,WLD,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,No Quantity,0,,,,0,,5920181,,,4
H5,2019,2019,2019,2,0,1,Import,450,Madagascar,MDG,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,0,,89059781,,,4
H5,2019,2019,2019,2,0,1,Import,450,Madagascar,MDG,0,World,WLD,,,,,,,,74,Copper and articles thereof,1,No Quantity,0,,,,0,,1478957,,,4
H5,2019,2019,2019,2,0,1,Import,458,Malaysia,MYS,0,World,WLD,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,No Quantity,0,,,,0,,313016012,,,0
H5,2019,2019,2019,2,0,1,Import,458,Malaysia,MYS,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,0,,6611961827,,,4
H5,2019,2019,2019,2,0,1,Import,458,Malaysia,MYS,0,World,WLD,,,,,,,,74,Copper and articles thereof,1,No Quantity,0,,,,0,,3519182829,,,4
